Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SalePrice
392,12209,3,3,6,5,2001,2002,0.0,3,3,690,0,114,804,5,804,1157,0,1961,1,0,2,1,3,1,4,7,8,1,2,560,2,125,192,0,0,0,0,0,2009,30,9,4,3.5,2765,192,7645225,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.278393307109802
393,8339,3,3,5,7,1959,1959,0.0,3,3,0,0,0,0,3,882,0,0,882,0,0,1,0,3,1,3,5,8,0,1,294,2,0,0,0,0,0,0,1200,2007,35,9,3,1.0,882,0,777924,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.575900264131615
394,7446,4,3,4,5,1941,1950,0.0,3,3,266,0,522,788,3,788,0,0,788,0,0,1,0,2,1,3,4,8,2,0,0,2,0,0,0,0,0,0,0,2006,20,9,3,1.0,1576,0,2483776,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.512925464970227
395,10134,4,3,5,6,1940,1950,0.0,3,3,0,0,735,735,4,735,299,0,1034,0,0,1,0,2,1,3,5,8,0,1,240,2,0,39,0,0,0,0,0,2007,30,9,3,1.0,1769,39,3129361,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.599103161211278
396,9571,4,3,5,6,1956,1956,0.0,3,3,739,0,405,1144,3,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,1,596,2,44,0,0,0,0,0,0,2010,30,9,3,2.0,2288,0,5234944,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.767567683343811
397,7200,4,3,5,5,1972,1972,0.0,3,3,777,0,117,894,3,894,0,0,894,0,0,1,0,2,1,3,6,8,0,2,600,2,215,0,0,0,0,0,0,2009,25,9,3,1.0,1788,0,3196944,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.719939634354555
398,7590,4,3,5,5,1962,1962,288.0,3,3,540,0,324,864,3,876,936,0,1812,0,0,2,0,4,1,3,8,8,1,1,264,2,0,168,0,0,0,0,0,2007,25,9,3,2.0,2676,168,7160976,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.040608205802641
399,8967,4,3,5,2,1920,1950,0.0,3,2,0,0,961,961,4,1077,0,0,1077,0,0,1,0,2,1,3,6,3,0,1,338,0,0,0,0,0,0,0,0,2007,10,6,3,1.0,2038,0,4153444,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.112447898373103
400,8125,4,3,7,5,2006,2007,100.0,4,3,812,0,280,1092,5,1112,438,0,1550,1,0,2,0,2,1,4,7,8,0,2,438,2,0,168,0,0,0,0,0,2009,35,12,4,3.0,2642,168,6980164,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.392552212472793
401,14963,2,3,8,5,1996,1996,0.0,4,3,786,0,474,1260,5,1288,0,0,1288,1,0,1,1,1,1,5,4,8,2,2,500,2,120,30,0,0,224,0,0,2008,40,12,5,2.5,2548,254,6492304,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.411052226216713
402,8767,3,3,7,5,2005,2005,0.0,4,3,24,0,1286,1310,5,1310,0,0,1310,0,0,2,0,3,1,4,6,8,1,2,400,2,0,0,0,0,0,0,0,2006,35,12,4,2.0,2620,0,6864400,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.013640144985489
403,10200,4,3,5,8,1940,1997,0.0,3,3,0,0,672,672,5,672,0,0,672,0,0,1,0,2,1,3,4,8,0,1,240,0,168,0,0,0,0,0,0,2008,40,9,3,1.0,1344,0,1806336,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.589886506106355
404,12090,4,3,8,5,1998,1998,650.0,4,3,0,0,1141,1141,4,1165,1098,0,2263,0,0,2,1,4,1,4,10,8,1,2,420,2,144,123,0,0,0,0,0,2006,40,12,4,2.5,3404,123,11587216,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.460714863903757
405,10364,3,3,6,5,1995,1996,0.0,3,3,0,0,806,806,4,806,766,0,1572,0,0,2,1,3,1,3,7,8,1,2,373,2,0,40,0,0,0,0,0,2007,30,9,3,2.5,2378,40,5654884,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.031719258385394
406,9991,3,3,4,4,1976,1993,0.0,3,3,1116,0,165,1281,5,1620,0,0,1620,1,0,2,0,3,1,3,8,7,1,2,490,2,120,78,0,0,0,0,0,2009,16,9,3,3.0,2901,78,8415801,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.918390573078392
407,10480,4,3,6,5,1936,1950,0.0,3,3,0,0,1064,1064,5,1166,0,473,1639,0,0,1,0,3,1,3,6,3,0,1,240,2,0,0,0,0,0,0,0,2008,30,9,3,1.0,2703,0,7306209,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.652687407345386
408,15576,4,3,6,7,1915,1976,0.0,3,3,0,0,840,840,5,840,840,0,1680,0,0,2,0,4,1,3,8,8,0,1,308,2,0,0,160,0,0,0,0,2008,42,9,3,2.0,2520,160,6350400,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12.083905011555967
409,14154,4,3,7,5,2006,2006,350.0,4,3,0,0,1063,1063,5,1071,1101,0,2172,0,0,2,1,3,1,4,9,8,1,3,947,2,192,62,0,0,0,0,0,2007,35,12,4,2.5,3235,62,10465225,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.542544882151384
410,10800,4,3,8,5,2007,2008,100.0,4,3,789,0,245,1034,5,1050,1028,0,2078,1,0,2,1,3,1,5,8,8,1,3,836,2,0,102,0,0,0,0,0,2008,40,12,5,3.5,3112,102,9684544,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.73596533201339
411,9571,4,3,5,3,1958,1958,0.0,3,2,0,0,1276,1276,3,1276,0,0,1276,0,0,1,0,3,1,3,5,5,0,1,350,2,0,0,0,0,0,0,0,2009,15,6,3,1.0,2552,0,6512704,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.002099841204238
412,34650,4,3,5,5,1955,1955,0.0,3,3,1056,0,0,1056,3,1056,0,0,1056,1,0,1,0,3,1,3,5,8,0,2,572,2,264,0,0,0,0,0,0,2006,25,9,3,2.0,2112,0,4460544,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.884489021402711
413,4403,2,3,7,5,2009,2009,432.0,5,3,578,0,892,1470,5,1478,0,0,1478,1,0,2,1,2,1,4,7,8,1,2,484,2,0,144,0,0,0,0,0,2010,35,15,4,3.5,2948,144,8690704,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12.310432660854413
414,8960,4,3,5,6,1927,1950,0.0,3,3,0,0,1008,1008,4,1028,0,0,1028,0,0,1,0,2,1,3,5,8,1,2,360,2,0,0,130,0,0,0,0,2010,30,9,3,1.0,2036,130,4145296,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.652687407345386
415,11228,2,3,7,5,1993,1993,0.0,4,3,50,531,499,1080,5,1080,1017,0,2097,0,1,2,1,3,1,4,9,8,1,3,678,2,196,187,0,0,0,0,0,2008,35,12,4,3.0,3177,187,10093329,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.337100907936573
416,8899,3,3,7,5,2007,2007,0.0,4,3,24,0,1316,1340,5,1340,0,0,1340,0,0,2,0,3,1,4,6,8,0,2,396,2,100,30,0,0,0,0,0,2007,35,12,4,2.0,2680,30,7182400,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.106992367829497
417,7844,4,3,6,7,1978,1978,203.0,3,3,209,0,463,672,3,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,2,440,2,0,0,0,0,0,0,0,2006,42,9,3,1.5,2072,0,4293184,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.915051671812876
418,22420,3,3,6,6,1918,1950,0.0,3,3,1128,0,242,1370,3,1370,1254,0,2624,1,0,2,1,4,1,3,10,8,1,3,864,0,0,0,0,0,0,0,0,2007,36,9,3,3.5,3994,0,15952036,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12.384218830913648
419,8160,4,3,5,6,1940,1950,0.0,3,3,312,0,444,756,2,756,378,0,1134,1,0,1,1,3,1,3,7,8,0,1,240,1,0,0,0,0,0,0,0,2007,30,9,3,2.5,1890,0,3572100,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.744037185933616
420,8450,4,3,5,6,1968,1968,0.0,3,3,775,0,281,1056,5,1056,0,0,1056,1,0,1,0,3,1,3,6,8,1,1,304,2,0,85,184,0,0,0,0,2010,30,9,3,2.0,2112,269,4460544,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.8635823365834
421,7060,4,3,7,5,1997,1998,200.0,3,4,1309,0,35,1344,5,1344,0,0,1344,2,0,2,0,2,2,3,8,8,0,4,784,2,0,0,0,0,0,0,0,2008,35,12,6,4.0,2688,0,7225344,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12.237086699059345
422,16635,3,3,6,7,1977,2000,126.0,4,3,1246,0,356,1602,4,1602,0,0,1602,0,1,2,0,3,1,4,8,8,1,2,529,2,240,0,0,0,0,0,0,2009,42,12,4,2.5,3204,0,10265616,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.278393307109802
423,21750,4,2,5,5,1954,1954,0.0,3,3,0,0,988,988,5,988,0,0,988,0,0,1,0,2,1,3,4,8,0,2,520,0,0,0,0,0,0,0,0,2008,25,9,3,1.0,1976,0,3904576,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.635143097694476
424,9200,4,3,8,5,1998,1998,473.0,4,3,986,0,484,1470,4,1470,1160,0,2630,1,0,2,1,4,1,4,8,8,1,3,696,2,0,66,0,0,0,0,0,2008,40,12,4,3.5,4100,66,16810000,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.66032791780777
425,9000,4,3,6,5,1956,1956,74.0,3,3,616,0,580,1196,4,1196,0,0,1196,1,0,1,0,2,1,3,6,8,1,1,297,2,0,44,0,0,0,0,0,2008,30,9,3,2.0,2392,44,5721664,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.842229212112827
426,3378,4,3,7,8,1946,1992,0.0,3,4,0,0,651,651,4,707,682,0,1389,0,0,1,1,3,1,3,6,8,2,1,240,1,0,0,126,0,0,0,0,2009,56,12,3,1.5,2040,126,4161600,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.813030057420569
427,12800,4,2,7,5,1989,1989,145.0,4,3,1518,0,0,1518,4,1644,0,0,1644,1,1,2,0,2,1,4,5,8,1,2,569,2,80,0,0,0,396,0,0,2009,35,12,4,3.5,3162,396,9998244,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.524526376648707
428,8593,3,3,4,6,1957,1957,0.0,3,3,288,0,619,907,5,907,0,0,907,0,0,1,0,3,1,3,5,8,0,1,352,2,0,0,0,0,0,0,0,2008,24,9,3,1.0,1814,0,3290596,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.599176553013448
429,6762,4,3,7,5,2007,2007,108.0,4,3,664,0,544,1208,5,1208,0,0,1208,1,0,2,0,2,1,4,6,8,0,2,628,2,105,54,0,0,0,0,0,2007,35,12,4,3.0,2416,54,5837056,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.18280401859082
430,11457,3,3,6,5,1988,1988,0.0,3,3,1005,0,387,1392,3,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,2,576,2,0,0,169,0,0,0,0,2009,30,9,4,3.0,2804,169,7862416,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12.072541252905653
