Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,Street_Pave,Condition2_Feedr,Condition2_PosA,Condition2_PosN,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Heating_GasW,Heating_Grav,Heating_Wall
443,6240,4,3,5,7,1930,1992,0.0,3,3,0.0,0.0,1078.0,1078.0,3,1128,445,0,1573,0.0,0.0,2,0,3,1,3.0,8,8.0,1,2.0,360.0,1,0,0,0,0,0,0,0,2008,35,9,3.0,2.0,2651.0,0,7027801.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444,3922,4,3,7,5,2006,2007,72.0,4,3,0.0,0.0,1258.0,1258.0,5,1258,0,0,1258,0.0,0.0,2,0,2,1,4.0,6,8.0,1,3.0,648.0,2,144,16,0,0,0,0,0,2007,35,12,4.0,2.0,2516.0,16,6330256.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445,8750,4,3,7,5,1994,1995,0.0,4,4,642.0,0.0,273.0,915.0,5,933,975,0,1908,1.0,0.0,2,1,4,1,4.0,8,8.0,1,2.0,493.0,2,144,133,0,0,0,0,0,2008,35,16,4.0,3.5,2823.0,133,7969329.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446,9855,4,3,6,5,1956,1956,0.0,3,3,0.0,0.0,1436.0,1436.0,2,1689,0,0,1689,0.0,0.0,1,0,3,1,3.0,7,8.0,1,2.0,480.0,2,0,0,0,0,0,0,0,2009,30,9,3.0,1.0,3125.0,0,9765625.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447,16492,3,3,6,6,1966,2002,0.0,4,3,247.0,713.0,557.0,1517.0,5,1888,0,0,1888,0.0,0.0,2,1,2,1,4.0,6,5.0,1,2.0,578.0,2,0,0,0,0,0,0,0,2010,36,12,4.0,2.5,3405.0,0,11594025.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,11214,3,3,7,5,1998,1999,0.0,4,3,0.0,0.0,930.0,930.0,4,956,930,0,1886,0.0,0.0,2,1,4,1,4.0,10,8.0,1,2.0,431.0,2,89,0,0,0,0,0,0,2006,35,12,4.0,2.5,2816.0,0,7929856.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,8600,4,3,6,6,1937,1950,0.0,3,3,0.0,0.0,780.0,780.0,3,780,596,0,1376,0.0,0.0,2,0,3,1,3.0,7,8.0,1,1.0,198.0,0,0,0,0,0,0,0,0,2006,36,9,3.0,2.0,2156.0,0,4648336.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450,6000,4,3,3,7,1948,2002,0.0,3,4,331.0,0.0,318.0,649.0,5,679,504,0,1183,0.0,0.0,1,1,2,1,3.0,6,8.0,0,1.0,308.0,2,0,176,0,0,0,0,0,2007,21,12,3.0,1.5,1832.0,176,3356224.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451,5684,4,3,6,8,1930,2005,0.0,3,3,0.0,0.0,813.0,813.0,5,813,0,0,813,0.0,0.0,1,0,2,1,4.0,5,8.0,0,1.0,270.0,0,0,113,0,0,0,0,0,2006,48,9,4.0,1.0,1626.0,113,2643876.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452,70761,3,2,7,5,1975,1975,0.0,3,3,655.0,0.0,878.0,1533.0,3,1533,0,0,1533,1.0,0.0,2,0,2,1,4.0,5,8.0,2,2.0,576.0,2,200,54,0,0,0,0,0,2006,35,9,4.0,3.0,3066.0,54,9400356.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453,9303,3,3,6,5,1996,1997,42.0,4,3,742.0,0.0,130.0,872.0,5,888,868,0,1756,1.0,0.0,2,1,3,1,3.0,7,8.0,0,2.0,422.0,2,144,122,0,0,0,0,0,2007,30,12,3.0,3.5,2628.0,122,6906384.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454,9000,4,3,8,5,2008,2008,0.0,4,3,0.0,0.0,768.0,768.0,5,786,804,0,1590,0.0,0.0,2,1,3,1,4.0,6,8.0,0,2.0,676.0,2,0,30,0,0,0,0,0,2009,40,12,4.0,2.5,2358.0,30,5560164.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455,9297,4,3,5,5,1976,1976,0.0,3,3,1606.0,0.0,122.0,1728.0,3,1728,0,0,1728,2.0,0.0,2,0,4,2,3.0,8,8.0,0,2.0,560.0,2,0,0,0,0,0,0,0,2006,25,9,6.0,4.0,3456.0,0,11943936.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,9600,4,3,7,6,1973,1973,320.0,3,3,916.0,0.0,326.0,1242.0,2,1242,0,0,1242,0.0,0.0,1,1,3,1,3.0,6,8.0,1,2.0,528.0,2,0,0,0,0,0,0,0,2007,42,9,3.0,1.5,2484.0,0,6170256.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,4571,4,3,5,5,1916,1950,0.0,3,3,0.0,0.0,624.0,624.0,2,624,720,0,1344,0.0,0.0,1,0,4,1,3.0,7,8.0,0,3.0,513.0,2,0,0,96,0,0,0,0,2008,25,9,3.0,1.0,1968.0,96,3873024.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,53227,3,2,4,6,1954,1994,0.0,3,3,1116.0,0.0,248.0,1364.0,5,1663,0,0,1663,1.0,0.0,1,0,2,1,4.0,6,7.0,2,2.0,529.0,2,224,137,0,0,0,0,0,2008,24,9,4.0,2.0,3027.0,137,9162729.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459,5100,4,3,8,7,1925,1996,0.0,3,4,0.0,0.0,588.0,588.0,2,833,833,0,1666,0.0,0.0,1,0,3,1,4.0,7,8.0,1,1.0,228.0,2,192,63,0,0,0,0,0,2008,56,12,4.0,1.0,2254.0,63,5080516.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,7015,3,3,5,4,1950,1950,161.0,3,3,185.0,0.0,524.0,709.0,3,979,224,0,1203,1.0,0.0,1,0,3,1,4.0,5,8.0,1,1.0,352.0,2,0,0,248,0,0,0,0,2009,20,9,4.0,2.0,1912.0,248,3655744.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461,8004,3,3,8,5,2009,2009,110.0,4,3,544.0,0.0,288.0,832.0,5,832,1103,0,1935,1.0,0.0,2,1,3,1,3.0,8,8.0,0,2.0,552.0,2,0,150,0,0,0,0,0,2009,40,12,3.0,3.5,2767.0,150,7656289.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462,7200,4,3,7,9,1936,2007,0.0,4,4,350.0,210.0,0.0,560.0,5,575,560,0,1135,1.0,0.0,1,0,3,1,4.0,6,8.0,0,2.0,576.0,2,256,0,0,0,0,0,0,2009,63,16,4.0,2.0,1695.0,0,2873025.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463,8281,3,3,5,5,1965,1965,0.0,3,3,553.0,311.0,0.0,864.0,4,864,0,0,864,0.0,0.0,1,0,3,1,3.0,5,8.0,1,1.0,360.0,2,0,0,236,0,0,0,0,2009,25,9,3.0,1.0,1728.0,236,2985984.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,11988,3,2,6,7,1934,1995,0.0,3,3,326.0,0.0,389.0,715.0,2,849,811,0,1660,0.0,0.0,1,1,3,1,3.0,6,8.0,1,1.0,240.0,2,0,0,0,0,0,0,0,2008,42,9,3.0,1.5,2375.0,0,5640625.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465,8430,4,2,5,5,1978,1978,136.0,3,3,616.0,0.0,424.0,1040.0,3,1040,0,0,1040,0.0,0.0,2,0,3,1,3.0,5,8.0,0,0.0,0.0,2,0,0,0,0,0,0,0,2009,25,9,3.0,2.0,2080.0,0,4326400.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466,3072,4,3,7,5,2004,2004,18.0,4,3,0.0,0.0,1375.0,1375.0,5,1414,0,0,1414,0.0,0.0,2,0,2,1,4.0,6,8.0,1,2.0,398.0,2,144,20,0,0,0,0,0,2006,35,12,4.0,2.0,2789.0,20,7778521.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467,10628,4,3,7,5,1970,1970,0.0,3,4,778.0,0.0,499.0,1277.0,3,1277,0,0,1277,1.0,0.0,1,0,2,1,3.0,5,8.0,1,2.0,526.0,2,0,0,0,0,176,0,0,2007,35,12,3.0,2.0,2554.0,176,6522916.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468,9480,4,3,5,7,1942,1995,224.0,3,3,386.0,0.0,342.0,728.0,5,888,756,0,1644,0.0,0.0,1,1,3,1,4.0,7,8.0,2,1.0,312.0,2,168,0,0,0,0,0,0,2007,35,9,4.0,1.5,2372.0,0,5626384.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469,11428,3,3,8,5,2006,2006,248.0,4,3,0.0,0.0,1626.0,1626.0,5,1634,0,0,1634,0.0,0.0,2,0,3,1,4.0,7,8.0,1,3.0,866.0,2,0,44,0,0,0,0,0,2007,40,12,4.0,2.0,3260.0,44,10627600.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,9291,3,3,6,5,1993,1993,120.0,4,3,426.0,0.0,406.0,832.0,5,832,878,0,1710,0.0,0.0,2,1,3,1,4.0,7,8.0,0,2.0,506.0,2,144,70,0,0,0,0,0,2008,30,12,4.0,2.5,2542.0,70,6461764.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471,6820,3,3,8,5,1985,1985,0.0,4,3,368.0,1120.0,0.0,1488.0,3,1502,0,0,1502,1.0,0.0,1,1,1,1,4.0,4,8.0,0,2.0,528.0,2,0,54,0,0,140,0,0,2010,40,12,4.0,2.5,2990.0,194,8940100.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472,11952,4,3,7,6,1977,1977,0.0,3,3,0.0,0.0,808.0,808.0,3,1161,808,0,1969,0.0,0.0,2,1,3,1,3.0,8,8.0,1,2.0,534.0,2,0,0,0,0,276,0,0,2007,42,9,3.0,2.5,2777.0,276,7711729.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473,3675,4,3,6,5,2005,2005,80.0,3,3,459.0,0.0,88.0,547.0,5,1072,0,0,1072,1.0,0.0,1,0,2,1,3.0,5,8.0,0,2.0,525.0,2,0,28,0,0,0,0,0,2008,30,9,3.0,2.0,1619.0,28,2621161.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474,14977,3,3,8,5,2006,2007,304.0,4,3,1350.0,0.0,626.0,1976.0,5,1976,0,0,1976,1.0,0.0,2,0,2,1,4.0,7,8.0,1,3.0,908.0,2,250,63,0,0,0,0,0,2007,40,12,4.0,3.0,3952.0,63,15618304.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
475,5330,4,3,8,5,2000,2000,0.0,4,3,1196.0,0.0,298.0,1494.0,5,1652,0,0,1652,1.0,0.0,2,0,2,1,5.0,6,8.0,0,2.0,499.0,2,96,48,0,0,0,0,0,2007,40,12,5.0,3.0,3146.0,48,9897316.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,8480,4,3,5,6,1963,1963,0.0,3,3,630.0,0.0,340.0,970.0,3,970,0,0,970,1.0,0.0,1,0,2,1,3.0,5,8.0,0,2.0,624.0,2,0,24,0,0,192,0,0,2007,30,9,3.0,2.0,1940.0,216,3763600.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
